,actor_id
334,11826801
335,42184419
336,27367213
337,20690070
338,40232684
339,9259643
340,13972956
341,10681915
342,75915662
343,8918699
344,33251211
345,35569581
346,15081538
347,26872525
349,2923413
350,9032629
351,5898014
352,1551510
353,26099268
354,45469328
355,48107184
357,13573227
358,11091529
359,8485477
360,13547869
361,14318904
362,49957390
363,38863101
365,19399249
366,23709020
367,14003167
368,48729859
369,33734150
370,34073929
371,34073757
372,34073992
373,32767091
374,23402897
375,854222
376,13429001
377,15863211
378,44074827
379,11543329
380,34073033
381,19714097
382,1437713
383,37805802
384,4337080
385,39471622
386,16612473
387,2932368
388,44617234
389,44930903
390,6148850
391,9165143
392,35471978
393,12189528
394,29772082
395,25228777
396,32453916
397,30415668
398,20408601
399,6832534
400,30174671
401,17218693
402,1113533
403,46372955
404,32561686
405,29971978
406,17501386
407,275684
408,29512594
409,424158
410,40929198
411,17897150
412,1755774
413,32129121
415,18347931
416,3511859
417,5016978
418,4953642
419,15809016
420,45989115
421,1817139
422,4083589
423,45675125
424,19212569
425,28104467
426,28956703
427,299
429,6900776
430,10882559
431,1504248
432,6720518
433,476818
434,6033576
435,307871
436,1626990
437,4884060
438,3071208
439,7604033
441,6039247
442,10779077
443,1589186
444,22201518
445,2596861
446,1328095
447,7296536
448,7029373
449,108380
450,6396347
451,5127668
452,5644034
453,8568280
454,40242899
455,4476991
456,598919
457,1230663
458,766574
459,15453351
460,6414361
461,9443032
462,9930802
463,5302702
464,7769444
465,8265812
466,12888824
467,918434
468,9871976
469,3404638
470,1324420
471,42077395
472,20095261
473,8211797
474,1012374
475,4147669
476,22618583
477,3792401
478,1107871
479,1112953
480,11086850
481,273778
482,7682402
484,44841890
485,765858
486,28961831
487,963776
488,29921013
489,25834371
490,43335863
491,28014894
493,9624307
494,852898
495,5401449
496,7784934
497,42583065
498,36334582
499,45107777
500,16099867
501,15632565
502,2945042
503,4619549
504,14915554
505,11523452
507,46806521
508,33666575
509,37183429
510,6899296
511,29545487
512,38867507
513,6823349
514,1516820
515,49999752
516,24754396
517,49380688
518,19542354
519,1542032
520,537216
521,19896553
522,23062403
523,24574655
524,33670230
525,7660592
526,1892204
527,17518709
528,6790912
529,30478871
530,1179017
531,24367253
532,58073849
533,42382826
534,43829674
535,43730601
536,43730740
537,43180425
538,41798247
539,43731297
540,128049487
541,43830755
542,32061395
543,98035380
544,43731440
545,38044315
546,43831366
547,43730880
548,43731039
549,43830153
550,43830549
551,43731368
552,43731398
553,43830901
554,30777156
555,23435604
556,10174821
557,13686697
559,28799638
560,19789288
561,39258693
562,39794349
563,21103321
565,50434491
566,32332140
567,19738734
568,29412940
570,40813598
571,890420
572,75424210
573,38661258
574,23079543
575,21251511
576,29014172
577,12730764
578,31839955
580,13770145
581,18152079
582,13278336
583,46656084
584,32824180
585,30377782
586,18504676
587,36796532
588,19907241
589,295554
591,17157053
592,4240229
593,11463275
594,17483320
595,19477115
596,2932800
597,11002995
598,4463778
599,4580734
600,43950924
601,24563070
602,16785320
603,22402644
604,47716818
605,19622210
606,10715050
607,4086155
608,9864816
609,3985840
610,44836240
611,28699486
612,140076
613,17085281
614,17790160
615,13805367
616,16174806
617,8520157
618,50545563
619,46832387
620,40001035
621,24567325
622,10503524
623,26883914
624,18622487
625,19405477
626,6214017
627,327505
628,40639660
629,1489321
630,8207551
631,22741774
632,12539356
633,5041473
634,20344339
635,2512088
636,16008718
637,38654614
638,20838507
639,9721111
640,20596574
641,4453664
643,34756342
644,6054953
645,1295639
646,18186322
647,29102999
648,48242923
649,45250429
650,3072599
651,17103970
652,32500016
653,28963913
654,17830211
655,3820454
656,3900853
657,30920216
658,14113296
659,46889726
660,19864447
661,25482386
663,33471
664,33904789
665,314547
666,7256131
667,20257209
668,32653621
669,13870658
670,14229935
671,19686786
672,17677850
673,4640250
674,44741681
676,18442893
677,12616274
678,11637956
679,15913445
680,2060045
681,21140646
682,36665406
683,41449124
684,4427971
685,7832432
686,46505926
688,10167556
689,40107307
690,16107453
691,49554844
692,25575157
693,15873950
694,34844139
695,4639619
696,45457231
697,13454846
698,36650482
699,4081819
700,104154
701,73714111
702,70011
703,1713867
704,18560678
705,22819075
706,13450227
707,18701582
709,49900442
710,10897901
711,29523892
712,31490320
713,14080199
714,14098050
715,15040090
716,191945
717,4946037
718,653608
719,123512
720,50869284
721,1735455
722,42498570
723,8110441
724,12400588
725,14337210
726,24715459
727,24828895
728,3060316
729,18235306
730,3966436
731,15226421
732,45097991
733,621625
734,20494610
735,25990326
736,1265995
737,8266327
738,4549763
739,4283294
740,33681694
741,9386276
742,22677616
743,48158682
744,36500363
745,24879049
746,46532281
747,12539441
748,16085945
749,44001070
750,629537
751,14988255
752,2248473
753,6166343
754,14999016
755,27724756
756,1252618
757,1011175
758,873968
759,1068301
760,10277610
761,37299131
762,21005146
763,2389292
764,20147586
765,15864339
766,29855
767,8773953
768,27362347
769,38293876
770,7779494
771,14925599
772,15014344
773,44189556
774,46944369
775,5282920
776,27387853
777,19567334
778,39338912
779,1006347
780,45969094
781,18034073
782,8204683
783,8129835
785,11154858
786,33235672
787,35854875
788,25349071
789,45766197
790,40457714
791,33327941
792,32634907
793,21109169
794,69755
795,31930539
796,2619565
797,496235
798,26597798
801,61340494
802,24268894
804,19163746
805,24829418
806,12436076
808,33473206
809,14844007
810,25876698
811,16354
812,2562701
813,16838703
814,4562611
815,20303627
816,8267527
817,543507
818,5529304
819,15691680
820,10779248
821,9539316
822,12863549
823,16725399
824,16361360
825,213147
826,4209699
827,18272943
828,60218252
829,29407116
830,248565
831,10925614
832,28570401
833,25360900
834,17938402
835,1716801
836,1176160
837,11365386
838,24423609
839,17912283
840,31441933
841,17206340
842,5952814
843,13695578
844,13887064
845,16986457
846,35239319
847,29133796
848,18694878
849,26743487
850,26130695
851,12639146
852,615536
853,12024806
854,17349277
855,21246395
856,45591949
857,1101046
858,8180261
859,16047428
860,51020055
861,27578261
862,34171100
863,13472646
864,656150
865,605324
866,1043954
867,14295183
868,9750281
869,22371907
870,23397354
871,43789155
872,25172964
873,8459511
874,12836618
876,22346237
877,10198875
878,33077253
879,32986107
880,22215704
881,7241186
882,2054858
884,486207
885,13750143
886,368287
887,27540561
888,4225330
889,9459943
890,15710697
891,11965015
892,13017957
893,35573865
894,3332697
895,42021867
896,21228628
897,14985894
898,34316425
899,48804891
900,49365899
901,47579358
902,29732253
903,18708820
904,6921856
906,35375027
907,7350019
908,4172339
909,7928251
910,46980272
911,43626125
912,29412769
913,37558100
914,3452801
915,2933730
916,27977590
917,75037884
918,1307229
919,10220186
920,698181
921,6936992
922,3773558
923,9874353
924,31669092
925,46407825
926,12321712
927,15237372
928,6559784
929,39906892
930,7192093
931,12191032
932,28584941
933,8342497
934,12116913
936,22854764
937,13985577
938,8101183
939,2814336
941,29152910
942,41378067
943,20630809
945,29651736
946,5286599
947,40478283
948,8616035
949,34194823
950,571752
951,14946743
952,38230325
954,16465639
955,17752928
956,16788891
957,22885585
958,3280547
959,42299295
961,9082847
962,7000463
963,9765942
964,46086656
965,2543374
966,53825103
967,32060923
968,33729844
969,440892
970,1093447
971,15371288
972,41584561
973,9339177
974,12745184
975,33075676
976,25132668
978,1104223
979,18726210
980,16035968
981,16725049
982,15989942
983,1039718
984,23104197
985,18620060
986,32257313
987,23198920
988,17007737
989,51082134
990,45803641
991,20357321
992,15984321
993,37444026
994,26233931
995,11198098
996,25549696
997,11687825
998,12104945
999,1385697
1000,16108798
1001,8736538
1002,30365378
1003,1607928
1004,48457434
1005,4540644
1006,24325233
1007,44227003
1008,2999327
1009,443391
1010,23043400
1011,22061134
1012,22622701
1013,50262333
1014,14958641
1015,8188402
1016,103903
1017,35112799
1018,1362179
1019,20963347
1020,4944694
1021,17733569
1022,6763890
1023,44688125
1024,43379953
1025,1597663
1026,25869540
1027,1036361
1028,20774981
1029,17261089
1030,45984888
1031,716973
1032,1406071
1033,8791949
1034,20269464
1035,1148404
1036,4344997
1037,7550641
1038,56781210
1039,12157826
1040,22427965
1041,20790704
1042,49766681
1043,15639815
1044,28487546
1045,3699256
1046,26581193
1047,8049648
1048,29917228
1049,21058645
1050,47270205
1051,8896019
1052,8761239
1053,39435122
1054,8679679
1055,2486852
1056,38118109
1057,12435637
1058,35220840
1059,16293997
1060,9454687
1061,7401633
1063,43208595
1064,26984769
1065,20584761
1066,31236930
1067,339435
1068,17142009
1070,14914509
1071,29889509
1073,25371022
1074,42874203
1075,40674274
1076,36639396
1077,49077982
1078,6549523
1079,25557966
1080,29491356
1081,46727287
1082,13223886
1083,30323135
1084,19658944
1085,1696971
1086,14802152
1087,28350619
1088,70938382
1089,49766445
1090,23566485
1091,3342402
1092,11206539
1093,45627216
1094,6315481
1095,42848904
1096,47797163
1097,34884557
1098,964723
1099,38088074
1100,6352776
1101,11042946
1102,40254338
1104,13849444
1106,29706294
1107,47890064
1108,47179933
1109,9434191
1110,36196153
1111,43522413
1112,25447780
1113,3360068
1114,39081008
1115,11790651
1116,6271899
1117,26324785
1118,29963356
1119,25997563
1120,15870256
1121,72016
1122,48653668
1123,18034491
1124,30023244
1125,40240154
1126,9746681
1127,30160258
1128,37186594
1129,34066920
1130,34457519
1131,27364499
1132,42315433
1133,43331169
1134,36128890
1135,11049099
1136,28022913
1137,38725343
1138,14700466
1139,15987797
1140,20980638
1141,41559585
1142,15261261
1143,31287614
1144,25648076
1145,43873078
1146,17878075
1147,8285296
1148,13082925
1149,25307651
1150,40212312
1151,695790
1152,20621411
1153,23512700
1154,28567536
1155,8962793
1156,28902012
1157,11590950
1158,27874087
1159,46403998
1160,12908374
1161,25138054
1162,10110737
1163,5244662
1164,6731095
1165,35545762
1167,10277015
1168,25254498
1169,31901150
1170,37877394
1173,24751239
1174,14921090
1175,16617156
1176,38068713
1177,10614591
1178,34349395
1179,26792586
1181,42390046
1182,17321386
1183,24547764
1184,32351196
1185,20520875
1186,30345677
1187,9005398
1188,10195847
1189,20327876
1190,3906035
1191,6479951
1192,17649107
1193,28360686
1194,43587554
1195,455868
1196,30729517
1197,19214109
1198,18728550
1199,40613732
1200,6350229
1201,24931305
1202,3865961
1203,20406586
1204,22996362
1205,33348514
1206,1866790
1207,29717995
1208,43281602
1209,30669268
1210,901975
1211,14862288
1212,62770545
1213,27371444
1214,38613716
1215,20241855
1216,31990977
1217,9447090
1218,35575732
1219,25019212
1220,40378503
1222,7486674
1223,1905663
1224,3022194
1225,13577339
1226,48465777
1227,15904181
1228,37870160
1229,30879617
1230,1550715
1231,13444331
1232,25685558
1233,8399906
1234,32628979
1235,6694596
1236,29404050
1237,5929983
1238,40455816
1239,31207793
1240,29118472
1241,762639
1242,27792616
1243,44158581
1244,6046836
1245,31747472
1246,13409361
1247,12938070
1248,3513298
1249,33297977
1250,4064025
1251,8441819
1252,18470106
1254,14773643
1255,8268044
1256,13393272
1257,3208034
1258,5371597
1259,1719218
1260,12826709
1261,13999604
1262,30424431
1263,16064613
1264,153510
1265,20921557
1266,30704898
1267,1431062
1268,33015282
1269,21063270
1270,37820187
1272,4910589
1273,14298870
1275,1119175
1276,5838476
1277,5169782
1278,10338599
1279,30906710
1280,9002704
1281,29655958
1282,4006569
1283,7822944
1284,97157033
1285,7685264
1286,22674229
1287,3414206
1288,4705626
1289,145422
1290,6827790
1291,198586
1292,146658
1293,16367972
1294,4619618
1295,33333071
1296,31185348
1298,133832
1299,24848948
1300,1522476
1301,3487107
1302,6136098
1303,42356696
1304,3825707
1305,12208126
1306,49134740
1307,29389193
1309,8886689
1310,3269546
1311,33709036
1312,10198248
1313,11920407
1314,17228313
1315,24560570
1316,41289128
1317,19637037
1318,19876731
1319,533525
1320,1320357
1321,27636372
1322,21135496
1323,7482946
1324,24217375
1325,6305724
1326,43969715
1328,26779442
1329,2864684
1330,10505818
1331,16735619
1332,27495990
1333,36833635
1334,37131066
1335,83008186
1336,41744789
1337,42816395
1338,20434888
1339,34419856
1340,18574653
1341,32481905
1342,6748256
1343,14295708
1344,32589864
1345,10288253
1346,21079686
1347,5471633
1348,49214456
1349,11676283
1350,210980
1351,11689122
1352,30725487
1353,29655692
1354,7979028
1355,30991638
1356,25931204
1357,8797131
1358,6618749
1360,3330451
1361,46454259
1362,12252500
1363,47267822
1364,37196787
1365,33330001
1366,36264642
1367,36547309
1368,11815056
1369,50058812
1370,11242657
1371,43846136
1372,29077956
1373,29841712
1374,10010900
1375,14052348
1377,13043177
1378,2250538
1379,14998418
1380,19962004
1381,22247889
1382,3709310
1383,16308534
1384,38165
1385,11509904
1386,19156706
1387,47321670
1388,13785956
1389,13062512
1390,5768468
1391,38543256
1392,31444301
1393,48564259
1395,31391492
1396,5339595
1397,1703501
1398,74598828
1399,40403300
1400,18357537
1401,16148488
1402,44295064
1404,45903829
1405,40645121
1406,26100927
1407,12424768
1408,31900121
1409,18516305
1410,11412641
1411,44071861
1412,8263512
1413,38990287
1414,30005808
1415,11924365
1416,13008532
1417,35625753
1418,138242
1419,45107089
1420,16976294
1421,48509715
1423,50875692
1424,20722280
1425,20339902
1426,16660217
1427,24823370
1428,37423439
1429,38205660
1430,17850170
1431,34526320
1432,16414757
1433,17479494
1434,50547510
1435,39032
1436,16246887
1437,19663161
1438,18525563
1439,7975741
1440,45722788
1442,11967400
1443,16196305
1444,6225039
1446,34614235
1447,11918358
1448,28174752
1449,32099751
1450,20569547
1451,31922995
1452,8838361
1453,19560728
1454,22152479
1455,6434243
1456,32226453
1457,13722745
1458,37852862
1459,25420900
1460,899209
1461,22510879
1462,36238112
1463,14555319
1464,28519159
1465,24950570
1466,33417187
1469,38532360
1470,4182888
1471,3534530
1472,3189369
1473,30071414
1474,4482925
1475,43434354
1476,17076800
1477,30006563
1478,2006565
1479,34829865
1480,606597
1481,419039
1482,25817501
1483,49843824
1484,40162016
1485,1255689
1486,5892087
1487,5277234
1488,14806167
1489,5880919
1490,42334034
1491,6803791
1492,23724724
1493,890205
1494,16978916
1495,33690495
1496,27112484
1497,29934801
1498,49964694
1499,35158275
1500,4711758
1501,35754631
1502,38127583
1503,13452707
1504,16052290
1505,19798176
1506,31229152
1507,23117443
1508,5175059
1509,21179662
1510,31348461
1511,49673861
1513,44727566
1514,44044350
1515,13572711
1516,30737575
1517,9085930
1518,374259
1519,16269233
1520,18155369
1521,39200987
1522,74758351
1523,24539964
1524,26254059
1525,15964970
1526,19577811
1527,24141611
1528,18339537
1529,25638208
1530,2184341
1531,45624949
1532,20447969
1533,3470565
1534,24810981
1535,510455
1536,5501549
1537,22213663
1538,38840624
1539,29979964
1540,33189914
1541,22469089
1542,17253942
1543,7818765
1544,13644350
1545,40202616
1546,11071077
1547,4929663
1548,25422851
1549,38981997
1550,46779048
1551,40339687
1552,37276896
1553,5578698
1554,22304576
1555,45814509
1556,27391545
1557,1812082
1558,9119018
1559,12639125
1560,44245376
1561,2240799
1562,9451038
1563,14260140
1565,42349677
1566,49412350
1567,3229038
1568,20511977
1569,33030338
1570,41994742
1571,50779289
1572,38674993
1573,43648444
1574,7630612
1575,32347109
1576,40861218
1577,45612461
1578,49955992
1579,28632896
1580,16628670
1581,26630230
1582,29521501
1583,26707422
1584,16601754
1585,16532870
1586,6927481
1587,43459887
1588,23741923
1589,4692810
1590,50044249
1591,31919211
1592,10078220
1593,25088756
1594,33529950
1595,25682567
1596,32331218
1597,49593594
1598,8947010
1599,8806009
1600,46262554
1601,5358722
1602,35302948
1603,48206654
1604,8623534
1605,16914227
1606,32837425
1607,37353062
1608,46207804
1609,8214447
1610,50380714
1611,25687358
1613,26804215
1614,28377731
1615,16558170
1616,20419677
1617,17444176
1618,33514409
1619,32445339
1620,32067745
1621,2646632
1622,7160601
1623,19546316
1624,56796535
1625,10455113
1626,5777995
1627,22270822
1628,26286230
1629,25644475
1630,51183754
1631,22112353
1632,25423502
1633,23476292
1634,27270958
1635,390304
1636,45159665
1637,32811896
1638,25617977
1639,19330408
1640,22771553
1641,2663505
1642,251532
1643,39652833
1644,44850638
1645,30076809
1646,16114852
1647,23369973
1648,27794768
1649,36922762
1650,12813357
1651,40563889
1652,540652
1653,43676953
1654,10092143
1655,24463412
1657,11860218
1658,25453461
1659,16707381
1660,13998013
1661,30166654
1662,7585416
1663,14870614
1664,42233000
1665,2642074
1666,12956473
1667,656384
1670,18017151
1672,33929375
1673,49690056
1674,3904399
1676,21954590
1677,34800938
1678,1538922
1679,19769849
1680,18000604
1681,16778836
1682,37703440
1683,4541230
1684,36644060
1685,16941058
1686,9652305
1687,18712827
1688,3604787
1689,29680865
1690,17223992
1691,17701354
1692,63934961
1693,32992108
1694,25031113
1695,1887523
1696,49332553
1697,42183236
1698,25718920
1699,3529671
1700,38166801
1701,5756198
1702,17024972
1704,13958154
1705,20677989
1706,471514
1707,48861364
1708,33669958
1709,26511519
1710,25919626
1711,78686
1712,34428059
1713,39334649
1714,6342292
1715,159374
1716,14835266
1717,26137653
1718,9118598
1719,19884688
1720,32811589
1721,5436336
1722,42196813
1723,14023049
1724,8455587
1725,22524904
1727,44764374
1728,35771859
1729,31594567
1730,8905035
1731,23086274
1732,46027996
1733,29607818
1734,35837643
1735,33308781
1736,51218664
1737,46325157
1738,24396625
1740,35985906
1741,21289153
1742,51002287
1743,11963289
1744,26245614
1745,9451783
1746,3828802
1747,35378779
1748,31665904
1749,5293892
1750,10807728
1751,20456725
1752,15421488
1753,19760396
1754,8465
1755,25722499
1756,788398
1757,1376678
1758,19387243
1759,11479463
1760,8341033
1761,14790466
1762,24505883
1763,16265418
1764,7249669
1765,50745851
1766,17517133
1767,10835745
1768,37015178
1769,2847301
1770,30118761
1771,38103448
1772,41302258
1773,1446897
1774,24453832
1775,30046361
1776,46827853
1777,1791149
1778,8306375
1779,7972949
1780,39807271
1781,38538454
1782,1088028
1783,46044091
1784,33535735
1785,23644338
1786,6629607
1787,28618944
1788,13576901
1789,15390957
1790,30352018
1791,18084459
1792,10292167
1793,4152743
1794,12586304
1795,25983420
1796,4193587
1797,27341389
1798,20605926
1799,25689037
1800,33546033
1801,19515504
1802,43723256
1803,43883285
1804,632985
1805,18312873
1806,25267176
1807,19346721
1808,34746072
1809,26658804
1810,1992753
1811,16515363
1812,18576389
1813,11696156
1814,16895282
1815,25822202
1816,19924106
1817,47231587
1818,8528580
1820,435816
1821,4529801
1822,2162925
1823,36519300
1824,43731212
1825,6013193
1827,184803
1828,28887467
1829,28364881
1831,12724594
1832,69558219
1833,48076042
1834,43731258
1836,13144919
1837,5787012
1838,1244307
1839,16039094
1840,26692773
1841,39500061
1842,12706714
1843,40501735
1844,4452473
1845,12110340
1846,7389911
1847,43830699
1848,25395032
1849,38429795
1850,2692681
1851,46628883
1852,34545052
1853,1283724
1854,32167555
1855,22295175
1856,9133660
1857,25139043
1858,12225800
1859,16444724
1860,49158536
1861,14326132
1862,16964553
1863,20578603
1864,49223727
1865,47778520
1866,19245998
1867,34637076
1868,44892260
1869,48376527
1870,8030924
1871,15500925
1872,32681572
1873,34825372
1876,30120943
1877,17418436
1878,17172863
1879,38954436
1880,9102556
1881,38157785
1882,32362185
1883,18713525
1884,37080477
1885,29389945
1886,39260991
1887,31765210
1888,12391991
1889,16164208
1890,26507050
1891,9408641
1893,16245221
1894,37301053
1895,40170623
1896,50276643
1897,8402896
1898,13290105
1899,13615285
1900,47661511
1901,15323327
1902,7303327
1903,20252974
1904,21008617
1905,1132778
1906,454228
1907,20157213
1908,16508026
1909,6133575
1910,50182726
1911,13970152
1912,45687521
1913,6456444
1914,15950849
1915,29266430
1916,37850264
1917,16606710
1919,37672028
1920,10225526
1921,29117994
1922,48930184
1923,11038914
1924,680964
1925,10679698
1926,47106615
1927,48728329
1928,41326314
1930,13197105
1931,19719869
1932,18237434
1933,180099
1934,24245201
1935,42388855
1936,16258854
1937,48489679
1938,16718209
1939,29761451
1940,26712623
1941,5604202
1942,8975096
1943,22641852
1944,22520684
1945,17458118
1946,7300309
1947,24968293
1948,837104
1949,33261570
1950,5522782
1951,37950421
1952,38115858
1953,33510523
1954,43409846
1955,48416524
1956,16267034
1957,28524381
1958,33472860
1959,19987998
1960,9915966
1961,7948215
1962,43812995
1963,6493487
1965,34873763
1966,14176951
1967,48604375
1968,3976988
1969,29841785
1970,22190352
1971,16158828
1972,13427929
1973,26145459
1974,21348156
1975,5778237
1976,20646291
1977,11348842
1978,34026207
1979,8526425
1980,6083410
1981,20315664
1982,17053188
1983,17300364
1984,7624137
1985,22222843
1986,40408968
1987,24786616
1988,26340120
1989,18323547
1990,31929212
1991,18007754
1992,14190371
1993,22549072
1994,5451200
1996,7291161
1997,12498779
1999,25353624
2000,9414970
2002,28650923
2003,606959
2004,2674097
2005,51272956
2006,13910844
2007,19722743
2008,40745785
2009,36577605
2010,28762088
2011,48622251
2012,38990374
2013,16123926
2014,35899963
2015,7914210
2016,90539091
2017,8131699
2018,25825529
2019,35397479
2020,7585894
2021,6939032
2022,3437837
2023,16453831
2024,622187
2025,55976628
2026,48975574
2027,12953434
2028,11873498
2029,35298024
2030,41078505
2031,6097452
2032,25248804
2033,195757
2034,41973457
2035,14917291
2036,37111791
2037,59178340
2038,9432863
2039,40923967
2040,34470736
2041,16440319
2042,17267248
2043,45035728
2044,50342915
2046,22832786
2047,28833683
2048,2694199
2049,13540263
2050,24301543
2051,31784306
2052,33779200
2053,6979291
2054,14799155
2055,12302387
2056,39647745
2057,29937644
2058,10638297
2059,957486
2060,6794761
2061,414896
2062,14019360
2063,15654899
2064,47307013
2065,38855185
2066,5601758
2067,47851458
2069,3739254
2070,6581690
2071,35342091
2072,9715094
2073,38125768
2074,529057
2075,10761727
2076,43779756
2077,22958708
2078,17518389
2079,11806812
2080,22315812
2081,14128401
2082,6730892
2083,7448852
2084,25247722
2085,28679228
2086,47621124
2087,44589653
2088,17081114
2089,20847700
2090,18631235
2091,13865035
2092,26368063
2093,33747329
2094,17571986
2095,2988413
2096,5949535
2097,15220170
2098,15719056
2099,40661373
2101,6889427
2102,6914809
2103,15981540
2104,31523428
2105,13016325
2106,23116890
2107,26710257
2108,1645881
2109,165754
2110,2222479
2111,21245449
2112,2682556
2113,74835219
2114,20306146
2115,29348673
2116,17952823
2117,44924855
2118,514535
2119,28979044
2120,45060723
2121,21662924
2122,19734747
2123,15266886
2124,18423368
2125,6037839
2126,5974898
2127,671252
2128,12538303
2129,15888033
2130,1500823
2131,26904324
2132,36047385
2134,23555347
2135,243462
2136,2133259
2137,1093904
2138,37082644
2139,30446861
2140,11871787
2141,48715811
2142,41951583
2143,39147110
2144,46880461
2145,18688706
2146,18148204
2147,47528927
2148,43714909
2149,984304
2150,49288481
2151,11388714
2152,15259493
2153,26254385
2154,11138451
2155,1064179
2156,2153852
2157,17762839
2158,18723828
2159,17551775
2160,31819549
2161,1923178
2162,25021613
2163,20255489
2164,13555664
2165,45789289
2166,16693334
2167,1678130
2168,16522207
2169,31212820
2170,12391838
2171,25419606
2172,8166940
2173,12702653
2174,6611772
2175,29649662
2176,5613544
2177,26879549
2178,171196
2179,2285348
2180,39785196
2181,25661336
2182,749020
2183,3816114
2184,1713295
2185,1434545
2186,356659
2187,2175493
2188,11581730
2189,3387369
2190,31523446
2191,1049830
2192,119524
2193,202764
2194,2029971
2195,2905226
2196,1302037
2197,1080275
2198,658691
2199,46256
2200,520901
2201,1819403
2202,292522
2203,16938838
2204,680946
2205,13592619
2206,1082022
2207,854918
2208,417980
2209,73170307
2210,827599
2211,5940929
2212,15787471
2213,31324
2214,105033
2215,60720
2216,958432
2217,1085906
2218,3006059
2219,111866
2220,41362
2221,3979215
2222,103437
2223,2066996
2224,9316527
2225,1221778
2226,182036
2227,10603193
2228,56363
2229,2580948
2230,42808140
2231,5495388
2232,1594139
2233,623486
2234,1057353
2235,4900660
2236,3473266
2237,32716819
2238,4968348
2239,22451301
2240,44059837
2241,1053866
2242,30117349
2243,911239
2244,1386893
2245,1047950
2246,28537919
2247,6711288
2248,11153535
2249,7477136
2250,794604
2251,1044841
2252,8358
2253,1066932
2255,48019923
2256,5689797
2257,163654
2258,1110044
2259,7604038
2260,1184731
2262,1116921
2263,4139050
2264,31213117
2265,82404
2266,11741117
2267,857809
2268,14953
2269,9357392
2270,995545
2271,975501
2272,33831191
2273,433500
2274,15050672
2275,1173955
2276,43689749
2277,463631
2278,3643784
2279,12985729
2280,379749
2281,1302219
2283,6367234
2284,1059294
2285,5610135
2286,1571330
2287,1165151
2288,1044558
2289,44926
2290,498974
2291,4045314
2292,1061470
2293,1482271
2294,147966
2295,890116
2296,964969
2297,17185991
2298,684881
2299,1931516
2300,530775
2301,749208
2302,13122723
2303,5159728
2304,1272816
2305,21363917
2306,1054045
2307,2153046
2308,433035
2309,281595
2310,5660481
2311,73260671
2312,1058117
2313,64049586
2316,502938
2317,1210679
2318,884942
2319,22076831
2320,82712
2321,1181534
2322,12413127
2323,1110841
2324,897096
2325,588661
2326,1794248
2327,18193898
2328,19736663
2329,17299149
2330,426506
2331,160934
2332,154697
2333,24509102
2334,4942679
2335,148109
2336,19712854
2337,1045924
2339,44070
2341,298418
2342,31864
2343,5446021
2344,722232
2345,251680
2347,13132397
2348,35972327
2349,19569618
2350,477830
2351,5424725
2352,137616
2353,7042259
2354,107643
2355,6798636
2356,4039949
2357,94254
2358,170139
2359,11727697
2360,2813954
2361,73200052
2362,971722
2363,54119
2364,115961
2365,1062804
2366,597101
2367,5213912
2368,5363666
2369,4162584
2370,17941188
2371,1014011
2372,176950
2373,1064074
2374,39181377
2375,2973047
2376,48503
2377,3319437
2378,11696413
2379,1032926
2380,57437
2381,16725
2383,1075976
2384,5309324
2385,4711066
2386,1249571
2387,1036825
2388,1046379
2390,448936
2391,41443
2392,1060284
2393,1606439
2394,285255
2395,81939
2396,1458946
2397,3309460
2399,204985
2400,605029
2401,187120
2402,1834249
2403,109859
2404,11943259
2405,465294
2406,1059722
2407,4502572
2408,6292425
2409,7852154
2410,678473
2411,1149549
2412,11447759
2413,1762659
2414,608903
2415,8709864
2416,596671
2417,775844
2418,190465
2419,64603670
2420,860392
2421,726822
2422,6470637
2423,859176
2424,15516
2425,9364523
2426,158582
2427,65151
2428,373351
2429,74860378
2430,1080524
2431,1064254
2432,9038627
2433,1839136
2434,1092625
2435,10041293
2436,38832
2437,50472746
2438,1039303
2439,12955091
2440,774566
2441,2082564
2442,3375968
2443,1051723
2444,970071
2445,17000746
2446,1146758
2447,491111
2448,5288789
2449,792880
2450,3300739
2451,7411341
2452,20056620
2453,8052756
2454,5957857
2455,2918631
2456,55479990
2457,8812142
2458,1568986
2459,8245964
2460,645242
2461,3729292
2462,12929622
2463,9487534
2464,285808
2465,1209787
2466,1594673
2467,3623822
2468,8912388
2469,1050609
2470,1492183
2471,747136
2472,1326652
2473,81538
2474,5849313
2475,975559
2476,454576
2477,1149724
2478,11662186
2479,109886
2480,1661627
2481,747770
2482,501343
2483,2399432
2484,48065059
2485,25543979
2486,32993493
2487,5351225
2488,19796460
2489,20285019
2490,19914232
2491,24909547
2492,18191964
2493,4707579
2494,485079
2495,1390397
2496,37628111
2497,26821363
2498,13449582
2499,38420651
2500,23579278
2501,12899089
2502,16448206
2503,10088146
2504,8775211
2505,10455766
2506,13289011
2507,17396631
2508,24494652
2509,37479599
2510,30898775
2511,16936961
2512,2411656
2513,29940019
2514,39117057
2515,25519657
2516,33986856
2517,50909051
2518,6244191
2519,3299319
2521,47952594
2522,8239449
2523,15031991
2524,31268579
2525,23535661
2526,32143128
2527,32671616
2528,12167292
2529,37828993
2530,17980242
2531,31630097
2532,3978690
2533,10096115
2534,46812346
2535,24873428
2536,10106691
2537,6636431
2538,20407353
2539,28840523
2540,49039421
2541,8578292
2542,9385130
2543,20773876
2544,26388383
2545,9823300
2546,46938252
2547,25030467
2548,22917138
2550,26271352
2551,1694218
