,actor_id,comment_type_num,comment_num,empty_comment_num,Issuecomment_num,PullRequestReviewcomment_num,Commitcomment_num,label
17828,930215,3,1331,0,953,377,1,Human
17829,8979062,2,102,0,50,52,0,Human
17830,1560587,2,465,0,427,38,0,Human
17831,21079031,2,209,0,190,19,0,Human
17832,860623,2,1568,0,1513,55,0,Human
17833,575602,3,992,0,614,377,1,Human
17834,291177,2,278,0,223,55,0,Human
17835,36954793,2,167,0,125,42,0,Human
17836,47873678,3,87,0,75,11,1,Human
17837,13310795,2,1476,0,434,1042,0,Human
17838,2697550,1,1507,0,1507,0,0,Human
17839,68980965,2,8,0,6,2,0,Human
17840,72251918,2,5,0,4,0,1,Human
17841,22373097,3,1050,0,42,1004,4,Human
17842,35783570,3,157,0,147,4,6,Human
17843,5082246,2,47,0,15,32,0,Human
17844,3308769,3,632,0,452,178,2,Human
17845,36716992,3,696,0,689,5,2,Human
17846,196219,3,495,0,422,62,11,Human
17847,4805513,3,455,0,370,81,4,Human
17848,4540597,3,3701,0,3690,10,1,Human
17849,5143256,2,2545,0,876,1669,0,Human
17850,8010105,3,751,0,150,600,1,Human
17851,48695438,3,686,0,537,148,1,Human
17852,21208769,1,1711,0,1711,0,0,Bot
17853,71040231,1,2759,0,2759,0,0,Bot
17854,24456188,2,3432,0,1272,0,2160,Bot
17855,78547924,1,733,0,733,0,0,Bot
17856,49693820,3,1910,0,1094,809,7,Human
17857,1219921,3,330,0,195,134,1,Human
17858,50222267,3,174,0,112,59,3,Human
17859,68631069,3,93,0,86,2,5,Human
17860,1855714,3,3568,0,277,3287,4,Human
17861,3749067,2,37,0,34,0,3,Human
17862,57158078,2,49,0,37,12,0,Human
17863,15795328,2,35,0,16,19,0,Human
17864,71897736,3,215,0,193,12,10,Human
17865,8430702,2,512,0,254,258,0,Human
17866,5111927,3,813,0,131,680,2,Human
17867,7085564,2,213,0,191,22,0,Human
17868,34143537,1,11,0,11,0,0,Human
17869,3060702,3,210,0,198,8,4,Human
17870,5261759,2,529,0,365,164,0,Human
17871,10292079,3,986,0,306,673,7,Human
17872,52646125,1,42,0,42,0,0,Human
17873,2748555,3,915,0,510,403,2,Human
17874,76483474,2,184,0,23,0,161,Human
17875,323901,3,633,0,46,581,6,Human
17876,157586,3,1710,0,1113,592,5,Human
17877,55725251,2,770,0,290,480,0,Human
17878,219043,3,1206,0,822,374,10,Human
17879,1162160,3,1160,0,904,255,1,Human
17880,22656849,3,500,0,473,25,2,Human
17881,3530545,2,250,0,155,95,0,Human
17882,3221524,2,705,0,652,53,0,Human
17883,38325136,2,555,0,441,114,0,Human
17884,47508893,3,50,0,38,5,7,Human
17885,3919579,2,916,0,394,522,0,Human
17886,534887,2,205,0,191,14,0,Human
17887,5751272,3,3181,0,1833,1344,4,Human
17888,41193120,3,507,0,89,413,5,Human
17889,20569,2,1343,0,616,727,0,Human
17890,11670369,3,1440,0,424,988,28,Human
17891,66836,2,27,0,23,4,0,Human
17892,23920,3,222,0,205,16,1,Human
17893,709662,3,1147,0,578,563,6,Human
17894,5966783,3,726,0,575,147,4,Human
17895,15832198,2,101,0,100,1,0,Human
17896,71296232,1,29,0,29,0,0,Human
17897,2802867,2,393,0,59,334,0,Human
17898,131300,2,703,0,694,9,0,Human
17899,59799061,1,209,0,209,0,0,Bot
17900,52870424,2,884,0,459,425,0,Human
17901,13087646,2,278,0,183,95,0,Human
17902,3580640,3,1475,0,951,523,1,Human
17903,13665637,3,2334,0,1158,1093,83,Human
17904,22425444,1,129,0,129,0,0,Human
17905,76042279,2,498,0,79,419,0,Human
17906,18109608,1,7,0,7,0,0,Human
17907,591983,1,148,0,148,0,0,Human
17908,879756,3,880,0,687,182,11,Human
17909,718941,3,1710,0,1098,611,1,Human
17910,1180335,3,587,0,492,83,12,Human
17911,83204,1,183,0,183,0,0,Human
17912,142304,2,1138,0,1133,5,0,Human
17913,1791381,2,313,0,69,244,0,Human
17914,18496315,3,129,0,61,63,5,Human
17915,7604295,3,1211,0,1203,1,7,Human
17916,71400099,2,50,0,49,1,0,Human
17917,43353831,3,990,0,404,581,5,Human
17918,180104,2,105,0,61,44,0,Human
17919,38083823,3,376,0,316,54,6,Human
17920,12152,1,2,0,2,0,0,Human
17921,26986739,2,659,0,57,602,0,Human
17922,2393720,2,872,0,866,6,0,Human
17923,24852502,3,1544,0,402,1135,7,Human
17924,1419688,2,1439,0,884,555,0,Human
17925,16744101,3,852,0,592,258,2,Human
17926,20165741,2,2585,0,1936,649,0,Human
17927,22295914,3,1400,0,702,683,15,Human
17928,577420,2,533,0,353,180,0,Human
17929,25898984,2,77,0,74,0,3,Human
17930,69,3,885,0,161,723,1,Human
17931,59579733,2,265,0,263,2,0,Human
17932,7882645,2,386,0,385,1,0,Human
17933,6977319,3,489,0,422,61,6,Human
17934,932136,2,1237,0,745,492,0,Human
17935,197440,3,1267,0,809,454,4,Human
17936,36306194,1,505,0,505,0,0,Human
17937,19730728,2,1924,0,1152,772,0,Human
17938,64777084,2,65,0,29,36,0,Human
17939,22179355,2,1367,0,1343,24,0,Human
17940,76157062,2,27,0,24,3,0,Human
17941,13877,2,230,0,84,146,0,Human
17942,188426,3,598,0,427,168,3,Human
17943,1069224,3,611,0,314,295,2,Human
17944,50194012,3,605,0,99,505,1,Human
17945,38059171,3,1437,0,778,638,21,Human
17946,17484350,3,342,0,312,29,1,Human
17947,3788865,3,1253,0,1049,200,4,Human
17948,4967,2,2360,0,2084,276,0,Human
17949,61591769,1,326,0,326,0,0,Human
17950,2326559,3,594,0,382,193,19,Human
17951,12497005,1,21,0,21,0,0,Human
17952,15367354,3,288,0,227,44,17,Human
17953,31735860,3,195,0,137,57,1,Human
17954,442988,3,236,0,197,38,1,Human
17955,128088,3,593,0,328,254,11,Human
17956,14237,3,1391,0,607,780,4,Human
17957,8726321,2,613,0,333,280,0,Human
17958,698306,3,931,0,508,422,1,Human
17959,46866,3,1317,0,886,430,1,Human
17960,8394019,1,25,0,25,0,0,Human
17961,61865014,1,3723,0,3723,0,0,Bot
17962,53609688,2,30,0,15,15,0,Bot
17963,47664151,2,206,0,203,3,0,Human
17964,45217974,2,313,0,301,12,0,Human
17965,70860732,3,18,0,16,1,1,Human
17966,21261007,3,4265,0,1651,2593,21,Human
17967,73286100,2,528,0,473,55,0,Human
17968,1605754,2,55,0,14,41,0,Human
17969,19967403,1,3,0,3,0,0,Human
17970,55460785,3,306,0,293,5,8,Human
17971,480878,2,1010,0,1008,0,2,Human
17972,76071,3,963,0,621,332,10,Human
17973,637671,3,801,0,582,215,4,Human
17974,5500713,3,1799,0,1732,61,6,Human
17975,6412556,3,590,0,423,146,21,Human
17976,6005355,3,940,0,574,365,1,Human
17977,949607,3,876,0,751,96,29,Human
17978,2601819,2,106,0,84,22,0,Human
17979,6635382,2,607,0,334,273,0,Human
17980,72305210,2,860,0,399,461,0,Human
17981,19728,3,1065,0,780,282,3,Human
17982,552769,2,331,0,141,190,0,Human
17983,1177434,2,148,0,147,1,0,Human
17984,36753753,2,1368,0,220,1148,0,Human
17985,691231,3,1269,0,658,610,1,Human
17986,47527406,3,1251,0,963,279,9,Human
17987,198255,3,728,0,685,42,1,Human
17988,3623242,1,6,0,6,0,0,Human
17989,33891531,2,233,0,155,78,0,Human
17990,1068752,3,750,0,400,244,106,Human
17991,42298053,2,35,0,34,0,1,Human
17992,2853390,3,623,0,209,210,204,Human
17993,41773797,3,727,0,702,24,1,Human
17994,15874170,2,27,0,26,1,0,Human
17995,18079458,1,69,0,69,0,0,Human
17996,1019198,3,1017,0,891,121,5,Human
17997,537409,3,1428,0,942,485,1,Human
17998,33174568,3,195,0,178,12,5,Human
17999,8850248,3,650,0,348,300,2,Human
18000,50692134,3,62,0,59,2,1,Human
18001,961604,3,1050,0,961,75,14,Human
18002,72768221,3,205,0,158,45,2,Human
18003,6754742,3,705,0,491,212,2,Human
18004,5522128,2,565,0,419,146,0,Human
18005,44733677,2,454,0,452,2,0,Human
18006,25187397,1,2,0,2,0,0,Human
18007,450319,2,69,0,41,28,0,Human
18008,5150045,1,5,0,5,0,0,Bot
18009,34688948,1,224,0,224,0,0,Bot
18010,2733860,1,300,0,300,0,0,Human
18011,7828365,2,1575,0,884,691,0,Human
18012,41130664,2,765,0,242,523,0,Human
18013,662377,2,371,0,344,27,0,Human
18014,3707860,1,16,0,16,0,0,Human
18015,6473,3,3423,0,2728,640,55,Human
18016,6799125,3,1319,0,1113,203,3,Human
18017,7969137,1,4,0,4,0,0,Human
18018,49047826,2,1014,0,487,527,0,Human
18019,6315466,2,683,0,433,250,0,Human
18020,216339,3,1786,0,970,740,76,Human
18021,56646290,3,386,0,379,3,4,Human
18022,93578,1,201,0,201,0,0,Human
18023,619617,2,34,0,33,1,0,Human
18024,40482367,3,2159,0,2137,1,21,Human
18025,12804673,3,417,0,356,59,2,Human
18026,1205228,3,636,0,385,249,2,Human
18027,10348912,2,249,0,71,178,0,Human
18028,1364012,3,188,0,125,58,5,Human
18029,1958953,3,972,0,488,474,10,Human
18030,25045024,2,310,0,238,72,0,Human
18031,334293,1,47,0,47,0,0,Human
18032,39912269,2,2993,0,2991,2,0,Human
18033,17484114,3,1846,0,1444,387,15,Human
18034,3931908,2,576,0,323,253,0,Human
18035,227597,3,1673,0,966,685,22,Human
18036,2255631,3,6181,0,1260,4917,4,Human
18037,29576299,2,432,0,397,35,0,Human
18038,72003733,2,25,0,23,0,2,Human
18039,82636553,2,9,0,4,0,5,Human
18040,62077998,2,87,0,51,36,0,Human
18041,3879776,2,199,0,160,39,0,Human
18042,14199583,2,580,0,570,10,0,Human
18043,7660997,3,2749,0,1371,1377,1,Human
18044,1688380,2,124,0,99,25,0,Human
18045,5719116,1,8,0,8,0,0,Human
18046,1045274,2,346,0,299,47,0,Human
18047,35587478,2,172,0,116,56,0,Human
18048,552629,3,1166,0,1066,91,9,Human
18049,964927,3,866,0,651,11,204,Human
18050,207954,1,42,0,42,0,0,Human
18051,22198798,3,337,0,221,115,1,Human
18052,13423344,3,812,0,638,124,50,Human
18053,12394806,2,97,0,96,1,0,Human
18054,1099238,3,1205,0,1088,115,2,Human
18055,40746974,2,5,0,4,1,0,Human
18056,30802565,3,302,0,233,60,9,Human
18057,31455818,3,444,0,422,20,2,Human
18058,284934,3,2567,0,2356,202,9,Human
18059,265564,3,841,0,270,569,2,Human
18060,876889,3,1299,0,562,734,3,Human
18061,15955374,3,221,0,45,165,11,Human
18062,5246893,2,595,0,274,321,0,Human
18063,67680939,2,846,0,235,611,0,Human
18064,9758711,2,87,0,85,2,0,Human
18065,6364586,3,652,0,222,429,1,Human
18066,17934027,1,7,0,7,0,0,Human
18067,11369795,3,251,0,150,99,2,Human
18068,26774684,3,638,0,590,47,1,Human
18069,1133871,3,804,0,347,456,1,Human
18070,824507,1,93,0,93,0,0,Human
18071,3837059,2,162,0,35,127,0,Human
18072,57409060,2,506,0,499,7,0,Human
18073,53823126,1,855,0,855,0,0,Human
18074,20847995,3,1291,0,1161,129,1,Human
18075,76863199,3,756,0,654,97,5,Human
18076,1783339,2,752,0,751,0,1,Human
18077,574281,3,109,0,105,2,2,Human
18078,90293,3,1526,0,1263,205,58,Human
18079,26301769,3,2132,0,1912,72,148,Human
18080,2405946,2,16,0,14,0,2,Human
18081,12820919,1,4,0,4,0,0,Human
18082,27816891,3,2970,0,1309,1550,111,Human
18083,4736168,2,1150,0,1070,80,0,Human
18084,1807695,3,1018,0,814,203,1,Human
18085,282717,3,1137,0,239,894,4,Human
18086,1454008,2,1651,0,1194,457,0,Human
18087,36107150,2,44,0,28,16,0,Human
18088,1768576,2,526,0,426,100,0,Human
18089,1126854,3,705,0,178,526,1,Human
18090,10343810,3,450,0,419,30,1,Human
18091,14757289,2,658,0,384,274,0,Human
18092,1004892,3,380,0,32,343,5,Human
18093,12769011,3,436,0,102,328,6,Human
18094,58742515,3,631,0,550,77,4,Human
18095,21958847,2,636,0,635,1,0,Human
18096,9599344,2,213,0,127,86,0,Human
18097,4700574,2,478,0,264,214,0,Human
18098,1993245,2,690,0,336,354,0,Human
18099,5085821,1,2,0,2,0,0,Human
18100,48202465,2,861,0,756,105,0,Human
18101,503614,2,733,0,382,351,0,Human
18102,2279984,2,2021,0,1746,275,0,Human
18103,3523016,3,1889,0,893,988,8,Human
18104,7121787,3,1839,0,794,1043,2,Human
18105,2468979,2,1768,0,637,1131,0,Human
18106,949669,3,2837,0,2732,99,6,Human
18107,43133967,2,1263,0,184,1079,0,Human
18108,220887,3,486,0,433,52,1,Human
18109,1478487,3,1639,0,1007,626,6,Human
18110,503338,3,769,0,422,338,9,Human
18111,3864169,1,7,0,7,0,0,Human
18112,4943420,3,1493,0,1470,22,1,Human
18113,344336,3,1060,0,861,196,3,Human
18114,82778544,2,90,0,16,74,0,Human
18115,43663476,1,710,0,710,0,0,Human
18116,38595650,3,1312,0,378,920,14,Human
18117,11995844,2,41,0,29,12,0,Human
18118,1579355,2,1380,0,824,556,0,Human
18119,1063106,3,155,0,88,64,3,Bot
18120,47802,2,381,0,322,59,0,Human
18121,1078448,3,2370,0,1716,651,3,Human
18122,12366410,2,624,0,138,486,0,Human
18123,1781103,3,1988,0,463,1524,1,Human
18124,64669,3,919,0,597,317,5,Human
18125,43814140,2,409,0,338,71,0,Human
18126,279585,3,592,0,506,65,21,Human
18127,35067,2,1338,0,1249,89,0,Human
18128,1325867,3,1226,0,810,414,2,Human
18129,1326112,2,349,0,328,21,0,Human
18130,1327662,2,101,0,59,42,0,Human
18131,1329312,3,1320,0,984,333,3,Human
18132,1330321,3,484,0,461,22,1,Human
18133,1339276,3,283,0,236,33,14,Human
18134,1341249,2,231,0,118,113,0,Human
18135,1356214,2,391,0,270,121,0,Human
18136,1381618,2,362,0,222,140,0,Human
18137,1385770,2,566,0,353,213,0,Human
18138,1389908,3,3848,0,1613,2234,1,Human
18139,1401704,1,72,0,72,0,0,Human
18140,1405982,1,12,0,12,0,0,Human
18141,1408093,3,947,0,519,426,2,Human
18142,1408396,3,3760,0,1661,2086,13,Human
18143,1415747,2,96,0,59,37,0,Human
18144,1420594,2,39,0,23,16,0,Human
18145,1421091,3,839,0,345,489,5,Human
18146,1425433,2,403,0,177,226,0,Human
18147,1429262,2,258,0,35,223,0,Human
18148,1429783,3,240,0,230,4,6,Human
18149,1433023,2,918,0,307,611,0,Human
18150,1439341,2,1377,0,697,680,0,Human
18151,1443911,3,1197,0,940,249,8,Human
18152,1449319,2,139,0,71,68,0,Human
18153,1455846,3,1329,0,678,648,3,Human
18154,1467188,2,532,0,346,186,0,Human
18155,1471426,2,215,0,173,42,0,Human
18156,1477230,2,97,0,25,72,0,Human
18157,1481961,2,164,0,87,77,0,Human
18158,1490756,2,604,0,159,445,0,Human
18159,1492164,2,138,0,44,94,0,Human
18160,1494193,2,982,0,634,348,0,Human
18161,1506493,3,2651,0,1670,972,9,Human
18162,1515906,2,696,0,409,287,0,Human
18163,1523305,2,1176,0,886,290,0,Human
18164,1536484,2,149,0,18,131,0,Human
18165,1540651,3,166,0,123,41,2,Human
18166,1548516,3,790,0,214,568,8,Human
18167,1555215,2,72,0,14,58,0,Human
18168,1560390,2,313,0,309,4,0,Human
18169,1561376,2,104,0,54,50,0,Human
18170,1562801,2,497,0,132,365,0,Human
18171,1563974,3,577,0,304,218,55,Human
18172,1568198,2,1019,0,861,158,0,Human
18173,1580058,3,136,0,103,32,1,Human
18174,1587350,2,182,0,47,135,0,Human
18175,1592991,2,702,0,253,449,0,Human
18176,1593194,3,702,0,479,217,6,Human
18177,1607770,2,140,0,87,53,0,Human
18178,1609021,3,1450,0,925,521,4,Human
18179,1609292,3,1067,0,804,250,13,Human
18180,1616242,2,364,0,222,142,0,Human
18181,1617736,3,2763,0,1785,977,1,Human
18182,1618098,3,351,0,278,57,16,Human
18183,1619536,3,1113,0,305,806,2,Human
18184,1634145,2,1443,0,1260,183,0,Human
18185,1649964,3,1119,0,672,446,1,Human
18186,1651960,2,161,0,132,29,0,Human
18187,1661831,2,309,0,128,181,0,Human
18188,1663864,2,995,0,620,375,0,Human
18189,1675791,2,160,0,129,31,0,Human
18190,1679909,2,297,0,220,77,0,Human
18191,1680079,3,472,0,392,79,1,Human
18192,1687918,2,651,0,517,134,0,Human
18193,1689416,3,314,0,208,104,2,Human
18194,1694446,2,218,0,71,147,0,Human
18195,1698337,3,1684,0,934,747,3,Human
18196,1710528,3,1588,0,1413,172,3,Human
18197,1711649,2,379,0,296,83,0,Human
18198,1714764,3,464,0,119,342,3,Human
18199,1715800,2,82,0,25,57,0,Human
18200,1726091,3,460,0,193,266,1,Human
18201,1727146,3,172,0,87,82,3,Human
18202,1729812,2,123,0,17,106,0,Human
18203,1753366,2,1100,0,341,759,0,Human
18204,1761408,3,158,0,145,11,2,Human
18205,1779704,2,251,0,203,48,0,Human
18206,1784781,2,414,0,189,225,0,Human
18207,1787169,2,193,0,119,74,0,Human
18208,1787642,2,88,0,16,72,0,Human
18209,1798109,3,4460,0,2142,2316,2,Human
18210,1798953,1,135,0,135,0,0,Human
18211,1800015,3,587,0,203,378,6,Human
18212,1813435,2,121,0,120,1,0,Human
18213,1817752,2,891,0,273,618,0,Human
18214,1834123,3,195,0,176,9,10,Human
18215,1839738,2,487,0,183,304,0,Human
18216,1840773,2,461,0,266,195,0,Human
18217,1848368,3,1526,0,1282,242,2,Human
18218,1858943,3,1429,0,982,445,2,Human
18219,1862641,3,5219,0,3900,1315,4,Human
18220,1864087,2,113,0,27,86,0,Human
18221,1876302,2,261,0,260,1,0,Human
18222,1876878,3,443,0,253,189,1,Human
18223,1891217,3,391,0,90,291,10,Human
18224,1891970,3,303,0,134,165,4,Human
18225,1893159,2,578,0,338,240,0,Human
18226,1893606,2,34,0,17,17,0,Human
18227,1898693,3,279,0,228,47,4,Human
18228,1899695,2,133,0,17,116,0,Human
18229,1901059,2,859,0,462,397,0,Human
18230,1908873,3,1675,0,1580,85,10,Human
18231,1911935,2,52,0,17,35,0,Human
18232,1914165,2,240,0,208,32,0,Human
18233,1916264,2,344,0,250,94,0,Human
18234,1920178,2,273,0,89,184,0,Human
18235,1923070,2,221,0,220,0,1,Human
18236,1928999,1,105,0,105,0,0,Human
18237,1940286,2,135,0,115,20,0,Human
18238,1946433,3,582,0,223,358,1,Human
18239,1951107,2,2811,0,2807,4,0,Human
18240,1962985,2,268,0,140,128,0,Human
18241,1965714,2,876,0,657,219,0,Human
18242,1977159,1,449,0,449,0,0,Human
18243,1986000,3,1313,0,1183,126,4,Human
18244,2000835,3,9572,0,8403,1161,8,Human
18245,2011102,2,403,0,241,162,0,Human
18246,2016594,2,594,0,311,283,0,Human
18247,2023366,2,1318,0,392,926,0,Human
18248,2036040,2,944,0,779,165,0,Human
18249,2065352,2,102,0,28,74,0,Human
18250,2072976,2,983,0,464,519,0,Human
18252,2127235,2,175,0,117,58,0,Human
18253,2130305,3,396,0,266,127,3,Human
18254,2130732,3,6563,0,3195,3340,28,Bot
18255,2138661,2,124,0,75,49,0,Human
18256,2144837,2,104,0,56,48,0,Human
18257,2150711,3,1951,0,1292,658,1,Human
18258,2155545,2,313,0,259,54,0,Human
18259,2172537,3,569,0,363,198,8,Human
18260,2212681,2,1990,0,1667,323,0,Human
18261,2228672,3,1531,0,970,531,30,Human
18262,2230985,3,2208,0,2090,89,29,Human
18263,2244393,3,810,0,359,450,1,Human
18264,2249229,2,205,0,118,87,0,Human
18265,2251653,3,872,0,566,301,5,Human
18266,2285130,2,124,0,82,42,0,Human
18267,2286579,2,93,0,33,60,0,Human
18268,2316425,1,65,0,65,0,0,Human
18269,2322354,2,294,0,234,60,0,Human
18270,2353640,2,392,0,171,221,0,Human
18271,2354108,1,180558,0,180558,0,0,Bot
18272,2357007,2,170,0,107,63,0,Human
18273,2364045,2,123,0,23,100,0,Human
18274,2371880,2,2625,0,1278,1347,0,Human
18275,2373434,2,268,0,161,107,0,Human
18276,2375289,3,254,0,154,93,7,Human
18277,2378389,1,9,0,9,0,0,Human
18278,2398765,2,129,0,76,53,0,Human
18279,2411818,2,82,0,61,21,0,Human
18280,2444936,2,532,0,466,66,0,Human
18281,2448782,3,85,0,67,13,5,Human
18282,2467194,2,383,0,273,110,0,Human
18283,2488440,3,263,0,222,38,3,Human
18284,2510184,3,492,0,305,186,1,Human
18286,2567901,2,162,0,151,11,0,Human
18287,2580617,1,20,0,20,0,0,Human
18288,2587585,3,2186,0,1364,820,2,Human
18289,2588851,2,285,0,239,46,0,Human
18290,2596554,3,983,0,789,192,2,Human
18291,2602313,2,1847,0,1816,31,0,Human
18292,2625383,3,148,0,101,44,3,Human
18293,2625526,2,799,0,626,173,0,Human
18294,2632925,2,274,0,199,75,0,Human
18295,2663912,3,97,0,22,73,2,Human
18298,2690845,3,557,0,306,243,8,Human
18299,2699612,3,134,0,65,63,6,Human
18300,2715254,3,197,0,99,97,1,Human
18301,2735514,2,74,0,29,45,0,Human
18302,2750072,2,305,0,254,51,0,Human
18303,2764898,2,1593,0,697,896,0,Human
18304,2772607,3,1597,0,1039,557,1,Human
18305,2782150,2,532,0,163,369,0,Human
18306,2789958,3,811,0,407,403,1,Human
18307,2800955,3,102,0,82,5,15,Human
18308,2801156,3,413,0,159,252,2,Human
18309,2810187,2,487,0,405,82,0,Human
18310,2816753,2,443,0,286,157,0,Human
18311,2822037,2,118,0,28,90,0,Human
18312,2851134,2,368,0,52,316,0,Human
18313,2854616,3,591,0,298,292,1,Human
18314,2858176,2,141,0,126,15,0,Human
18315,2865858,3,78,0,26,51,1,Human
18316,2919625,2,320,0,70,250,0,Human
18317,2931520,3,1175,0,1089,78,8,Human
18318,2933346,2,52,0,42,10,0,Human
18319,2946766,2,385,0,218,167,0,Human
18320,2952843,2,395,0,296,99,0,Human
18321,2998162,3,395,0,270,123,2,Human
18322,3000285,1,17,0,17,0,0,Human
18323,3010904,2,707,0,403,304,0,Human
18324,3035677,2,117,0,51,66,0,Human
18325,3048134,2,15,0,2,13,0,Human
18326,3060199,3,1124,0,611,509,4,Human
18327,3065230,3,3056,0,2034,1011,11,Human
18328,3077884,3,193,0,184,8,1,Human
18329,3118036,3,378,0,290,87,1,Human
18330,3144003,2,164,0,94,70,0,Human
18331,3182036,3,5919,0,1671,4244,4,Human
18332,3184057,2,395,0,230,165,0,Human
18333,3241341,2,84,0,32,52,0,Human
18334,3249979,2,117,0,49,68,0,Human
18335,3253644,2,269,0,179,90,0,Human
18337,3259089,2,263,0,192,71,0,Human
18338,3262098,3,939,0,523,412,4,Human
18339,3277165,3,999,0,793,198,8,Human
18340,3277310,3,1308,0,569,736,3,Human
18341,3288375,2,109,0,85,24,0,Human
18342,3294597,2,1294,0,563,731,0,Human
18343,3299098,1,81,0,81,0,0,Human
18344,3351623,2,1075,0,141,934,0,Human
18345,3406519,3,1610,0,1297,307,6,Human
18346,3455449,1,55,0,55,0,0,Human
18347,3459231,2,63,0,31,32,0,Human
18348,3460583,2,260,0,35,225,0,Human
18349,3468789,3,774,0,97,666,11,Human
18350,3490861,3,130,0,95,34,1,Human
18351,3496514,2,129,0,89,40,0,Human
18352,3506308,2,229,0,80,149,0,Human
18353,3531525,3,110,0,25,84,1,Human
18354,3536482,2,330,0,279,51,0,Human
18355,3576549,3,3552,0,2307,1234,11,Human
18356,3579909,3,2589,0,1630,956,3,Human
18357,3593343,3,939,0,701,236,2,Human
18359,3596952,2,290,0,189,101,0,Human
18360,3616612,2,131,0,97,34,0,Human
18361,3616980,2,532,0,306,226,0,Human
18362,3618479,3,403,0,342,55,6,Human
18363,3624098,2,443,0,183,260,0,Human
18364,3641496,2,186,0,100,86,0,Human
18365,3648838,3,691,0,406,279,6,Human
18366,3649998,2,141,0,126,15,0,Human
18367,3658119,2,260,0,95,165,0,Human
18368,3659035,3,534,0,159,374,1,Human
18369,3660366,3,500,0,298,200,2,Human
18370,3672607,2,438,0,341,97,0,Human
18371,3675328,2,237,0,198,39,0,Human
18372,3684609,3,181,0,147,33,1,Human
18373,3703087,2,214,0,107,107,0,Human
18374,3705482,3,139,0,77,57,5,Human
18375,3716865,2,938,0,852,86,0,Human
18376,3731025,2,109,0,68,41,0,Human
18377,3736990,2,391,0,358,33,0,Human
18378,3757616,3,1226,0,956,266,4,Human
18379,3759816,3,471,0,414,55,2,Human
18380,3767331,3,1587,0,697,883,7,Human
18381,3781424,3,559,0,507,50,2,Human
18382,3789875,2,148,0,12,136,0,Human
18383,3807458,2,533,0,434,99,0,Human
18384,3813031,2,163,0,131,32,0,Human
18385,3816428,3,126,0,100,21,5,Human
18386,3824254,2,120,0,40,80,0,Human
18387,3869671,2,659,0,433,226,0,Human
18388,3885503,3,711,0,527,182,2,Human
18389,3901322,3,892,0,539,351,2,Human
18390,3902525,2,829,0,364,465,0,Human
18391,3902676,3,951,0,778,172,1,Human
18392,3914583,2,441,0,174,267,0,Human
18393,3925941,2,60,0,46,14,0,Human
18394,3935899,2,1098,0,955,143,0,Human
18395,3947069,2,293,0,228,65,0,Human
18396,3952615,2,461,0,174,287,0,Human
18397,3967392,3,414,0,78,335,1,Human
18398,3979096,2,117,0,60,57,0,Human
18399,3982329,2,564,0,403,161,0,Human
18400,3996532,2,277,0,71,206,0,Human
18402,4001059,3,542,0,125,415,2,Human
18403,4009570,3,200,0,103,81,16,Human
18404,4015012,3,1448,0,581,866,1,Human
18405,4024821,3,208,0,43,164,1,Human
18406,4031291,1,14851,0,14851,0,0,Bot
18407,4037709,2,495,0,442,53,0,Human
18408,4047233,2,223,0,51,172,0,Human
18409,4056757,2,99,0,44,55,0,Human
18410,4058656,3,110,0,50,57,3,Human
18411,4069749,2,2750,0,2147,603,0,Human
18412,4075314,2,151,0,149,2,0,Human
18413,4081722,2,668,0,443,225,0,Human
18414,4090301,3,185,0,95,88,2,Human
18415,4092911,2,946,0,304,642,0,Human
18416,4138391,2,311,0,36,275,0,Human
18417,4138939,3,3325,0,931,2372,22,Human
18418,4145863,2,191,0,111,80,0,Human
18419,4147484,2,353,0,222,131,0,Human
18420,4149843,3,592,0,272,319,1,Human
18421,4170616,1,28911,0,28911,0,0,Bot
18422,4177697,2,34,0,17,17,0,Human
18423,4177786,2,470,0,169,301,0,Human
18424,4181235,2,765,0,526,239,0,Human
18425,4184373,3,108,0,66,41,1,Human
18426,4199709,3,2536,0,1478,1057,1,Human
18427,4216323,3,277,0,214,62,1,Human
18428,4264707,3,516,0,210,300,6,Human
18429,4276638,3,443,0,120,320,3,Human
18430,4282465,2,989,0,682,307,0,Human
18431,4283702,1,32,0,32,0,0,Human
18432,4323933,3,446,0,334,110,2,Human
18433,4331184,3,214,0,141,61,12,Human
18434,4335742,3,1141,0,201,930,10,Human
18435,4357155,2,1078,0,414,664,0,Human
18436,4392003,2,880,0,302,578,0,Human
18437,4399752,2,128,0,55,73,0,Human
18438,4423262,3,161,0,128,32,1,Human
18439,4423709,2,645,0,373,272,0,Human
18440,4440734,2,874,0,722,152,0,Human
18441,4450522,2,1967,0,1200,767,0,Human
18442,4453979,3,1143,0,813,328,2,Human
18443,4455471,2,451,0,74,377,0,Human
18444,4502793,1,293549,0,293549,0,0,Bot
18445,4503403,3,827,0,657,165,5,Human
18446,4509348,2,315,0,284,31,0,Human
18447,4522509,3,2773,0,1528,1243,2,Human
18448,4529381,3,1772,0,973,798,1,Human
18449,4539057,3,1284,0,690,587,7,Human
18450,4554388,2,21,0,8,13,0,Human
18451,4563792,3,1902,0,1060,841,1,Human
18452,4565752,2,947,0,540,407,0,Human
18453,4567245,2,237,0,107,130,0,Human
18454,4568420,2,530,0,167,363,0,Human
18455,4587626,3,1288,0,260,1023,5,Human
18456,4595778,2,174,0,92,82,0,Human
18457,4616705,2,630,0,566,64,0,Human
18458,4639110,3,453,0,336,115,2,Human
